"uv_GPS_Merge_val_ID","Collar_ID","Object_ID","PubName","GMT_date","LMT_date","Longitude","Latitude","Height","Locale_N","Locale_E","Locale_H","DOP","Nav","Sats_used","Validated","Main","Bkup","Temp","Valid_pos","Sex"
226100,"02935","W0422","Jämta (2935)",26-8-2007 5:31:30,26-8-2007 6:31:30,14.87,61.24,330.64,6792728.66,1450219.87,299.19,6.20,"3D",4,"No",3.56,3.60,23.00,2,"F"
226101,"02935","W0422","Jämta (2935)",26-8-2007 6:00:53,26-8-2007 7:00:53,14.88,61.24,326.10,6792703.90,1450349.28,294.65,3.20,"3D",6,"Yes",3.56,3.60,24.00,2,"F"
226102,"02935","W0422","Jämta (2935)",26-8-2007 6:30:42,26-8-2007 7:30:42,14.88,61.24,346.66,6792816.29,1450337.14,315.21,5.60,"3D",5,"Yes",3.58,3.60,25.00,2,"F"
226103,"02935","W0422","Jämta (2935)",26-8-2007 7:01:05,26-8-2007 8:01:05,14.88,61.24,338.79,6792859.65,1450343.70,307.34,3.60,"3D",5,"Yes",3.56,3.60,25.00,2,"F"
226104,"02935","W0422","Jämta (2935)",26-8-2007 7:32:07,26-8-2007 8:32:07,14.88,61.24,337.82,6792846.78,1450348.94,306.37,2.20,"2D",4,"No",3.56,3.60,25.00,2,"F"
226105,"02935","W0422","Jämta (2935)",26-8-2007 8:00:53,26-8-2007 9:00:53,14.88,61.24,336.75,6792850.77,1450353.18,305.30,2.60,"3D",6,"Yes",3.58,3.60,25.00,2,"F"
226106,"02935","W0422","Jämta (2935)",26-8-2007 8:31:13,26-8-2007 9:31:13,14.88,61.24,341.38,6792846.55,1450348.42,309.93,1.60,"3D",9,"Yes",3.58,3.60,26.00,2,"F"
226107,"02935","W0422","Jämta (2935)",26-8-2007 9:00:53,26-8-2007 10:00:53,14.88,61.24,341.58,6792856.54,1450350.88,310.13,4.00,"3D",6,"Yes",3.58,3.60,26.00,2,"F"
226108,"02935","W0422","Jämta (2935)",26-8-2007 9:30:36,26-8-2007 10:30:36,14.88,61.24,333.18,6792842.70,1450353.72,301.73,2.60,"3D",5,"Yes",3.60,3.60,26.00,2,"F"
226109,"02935","W0422","Jämta (2935)",26-8-2007 10:00:57,26-8-2007 11:00:57,14.88,61.24,328.44,6792836.81,1450352.86,296.99,7.80,"3D",5,"Yes",3.58,3.60,27.00,2,"F"
226110,"02935","W0422","Jämta (2935)",26-8-2007 10:32:30,26-8-2007 11:32:30,14.88,61.24,329.19,6792837.52,1450351.91,297.74,17.80,"3D",4,"No",3.56,3.60,27.00,2,"F"
226111,"02935","W0422","Jämta (2935)",26-8-2007 11:01:19,26-8-2007 12:01:19,14.88,61.24,329.03,6792835.73,1450353.56,297.58,2.60,"3D",5,"Yes",3.58,3.60,27.00,2,"F"
226112,"02935","W0422","Jämta (2935)",26-8-2007 11:31:11,26-8-2007 12:31:11,14.88,61.24,330.09,6792842.11,1450353.96,298.64,5.00,"3D",6,"Yes",3.58,3.60,26.00,2,"F"
226113,"02935","W0422","Jämta (2935)",26-8-2007 12:01:08,26-8-2007 13:01:08,14.88,61.24,322.48,6792845.49,1450359.93,291.03,3.00,"3D",6,"Yes",3.58,3.60,26.00,2,"F"
226114,"02935","W0422","Jämta (2935)",26-8-2007 12:30:49,26-8-2007 13:30:49,14.88,61.24,319.98,6792837.66,1450354.16,288.53,2.20,"3D",5,"Yes",3.60,3.60,26.00,2,"F"
226115,"02935","W0422","Jämta (2935)",26-8-2007 13:00:54,26-8-2007 14:00:54,14.88,61.24,323.74,6792834.89,1450358.18,292.29,4.20,"3D",5,"Yes",3.60,3.60,26.00,2,"F"
226116,"02935","W0422","Jämta (2935)",26-8-2007 13:30:47,26-8-2007 14:30:47,14.88,61.24,331.52,6792833.31,1450350.56,300.07,3.20,"3D",5,"Yes",3.60,3.60,25.00,2,"F"
226117,"02935","W0422","Jämta (2935)",26-8-2007 14:00:43,26-8-2007 15:00:43,14.88,61.24,342.11,6792754.83,1450417.99,310.66,5.20,"3D",5,"Yes",3.60,3.60,28.00,2,"F"
226118,"02935","W0422","Jämta (2935)",26-8-2007 14:30:16,26-8-2007 15:30:16,14.88,61.24,336.40,6792685.18,1450492.82,304.96,6.00,"3D",5,"Yes",3.60,3.60,28.00,2,"F"
226119,"02935","W0422","Jämta (2935)",26-8-2007 15:00:27,26-8-2007 16:00:27,14.88,61.24,321.57,6792707.85,1450507.61,290.13,8.00,"3D",5,"Yes",3.60,3.60,28.00,2,"F"
226120,"02935","W0422","Jämta (2935)",26-8-2007 15:30:28,26-8-2007 16:30:28,14.88,61.24,318.77,6792557.84,1450448.98,287.33,7.60,"3D",5,"Yes",3.60,3.60,28.00,2,"F"
226121,"02935","W0422","Jämta (2935)",26-8-2007 16:00:54,26-8-2007 17:00:54,14.89,61.24,320.23,6792702.67,1450901.02,288.80,5.20,"3D",5,"Yes",3.60,3.60,28.00,2,"F"
226122,"02935","W0422","Jämta (2935)",26-8-2007 16:31:36,26-8-2007 17:31:36,14.89,61.24,321.02,6792686.48,1451213.57,289.61,8.20,"3D",4,"No",3.56,3.60,27.00,2,"F"
226123,"02935","W0422","Jämta (2935)",26-8-2007 17:01:12,26-8-2007 18:01:12,14.89,61.24,320.57,6792718.98,1451326.54,289.16,3.80,"3D",6,"Yes",3.56,3.60,27.00,2,"F"
226124,"02935","W0422","Jämta (2935)",26-8-2007 17:30:25,26-8-2007 18:30:25,14.89,61.24,342.38,6792651.43,1451382.79,310.97,3.20,"3D",6,"Yes",3.58,3.60,26.00,2,"F"
226125,"02935","W0422","Jämta (2935)",26-8-2007 18:00:07,26-8-2007 19:00:07,14.90,61.24,345.47,6792695.20,1451418.16,314.06,1.80,"3D",6,"Yes",3.60,3.60,25.00,2,"F"
226126,"02935","W0422","Jämta (2935)",26-8-2007 18:30:54,26-8-2007 19:30:54,14.89,61.24,341.39,6792682.47,1451372.96,309.98,9.40,"3D",5,"Yes",3.58,3.60,23.00,2,"F"
226127,"02935","W0422","Jämta (2935)",26-8-2007 19:01:08,26-8-2007 20:01:08,14.90,61.24,312.18,6792097.81,1451501.69,280.79,3.80,"3D",5,"Yes",3.56,3.58,22.00,2,"F"
226128,"02935","W0422","Jämta (2935)",26-8-2007 19:30:42,26-8-2007 20:30:42,14.90,61.23,313.73,6791634.12,1451460.25,282.36,3.40,"3D",5,"Yes",3.56,3.58,22.00,2,"F"
226129,"02935","W0422","Jämta (2935)",26-8-2007 20:01:04,26-8-2007 21:01:04,14.90,61.23,306.70,6791289.85,1451583.45,275.34,4.80,"3D",4,"No",3.56,3.58,22.00,2,"F"
226130,"02935","W0422","Jämta (2935)",26-8-2007 20:31:13,26-8-2007 21:31:13,14.91,61.23,298.14,6791504.06,1451949.13,266.79,4.00,"3D",4,"No",3.54,3.58,22.00,2,"F"
226131,"02935","W0422","Jämta (2935)",26-8-2007 21:00:54,26-8-2007 22:00:54,14.91,61.23,302.90,6791715.19,1452444.20,271.56,3.40,"3D",6,"Yes",3.56,3.58,22.00,2,"F"
226132,"02935","W0422","Jämta (2935)",26-8-2007 21:30:42,26-8-2007 22:30:42,14.92,61.24,297.74,6792058.56,1452800.98,266.40,2.60,"3D",6,"Yes",3.56,3.58,21.00,2,"F"
226133,"02935","W0422","Jämta (2935)",26-8-2007 22:01:05,26-8-2007 23:01:05,14.92,61.24,299.52,6792101.06,1452800.91,268.18,4.00,"3D",5,"Yes",3.56,3.58,21.00,2,"F"
226134,"02935","W0422","Jämta (2935)",26-8-2007 22:30:42,26-8-2007 23:30:42,14.92,61.24,334.06,6792273.57,1452758.25,302.71,3.40,"3D",5,"Yes",3.56,3.60,21.00,2,"F"
226135,"02935","W0422","Jämta (2935)",26-8-2007 23:00:53,27-8-2007 0:00:53,14.92,61.24,306.94,6792392.80,1452824.52,275.59,2.40,"3D",6,"Yes",3.56,3.60,20.00,2,"F"
226136,"02935","W0422","Jämta (2935)",26-8-2007 23:30:26,27-8-2007 0:30:26,14.92,61.24,309.74,6792391.83,1452824.96,278.39,2.80,"3D",6,"Yes",3.58,3.62,20.00,2,"F"
226137,"02935","W0422","Jämta (2935)",27-8-2007 0:00:38,27-8-2007 1:00:38,14.92,61.24,301.55,6792390.15,1452823.52,270.20,2.80,"3D",5,"Yes",3.56,3.62,21.00,2,"F"
226138,"02935","W0422","Jämta (2935)",27-8-2007 0:30:45,27-8-2007 1:30:45,14.92,61.24,295.79,6792394.37,1452826.35,264.44,2.80,"3D",5,"Yes",3.56,3.62,21.00,2,"F"
226139,"02935","W0422","Jämta (2935)",27-8-2007 1:00:48,27-8-2007 2:00:48,14.92,61.24,295.98,6792387.76,1452828.84,264.63,3.40,"3D",5,"Yes",3.56,3.62,22.00,2,"F"
226140,"02935","W0422","Jämta (2935)",27-8-2007 1:30:26,27-8-2007 2:30:26,14.92,61.24,313.25,6792393.75,1452824.99,281.90,9.40,"3D",5,"Yes",3.58,3.64,21.00,2,"F"
226141,"02935","W0422","Jämta (2935)",27-8-2007 2:02:35,27-8-2007 3:02:35,14.92,61.24,314.10,6792913.97,1452674.57,282.73,10.40,"3D",4,"No",3.56,3.64,18.00,2,"F"
226142,"02935","W0422","Jämta (2935)",27-8-2007 2:30:51,27-8-2007 3:30:51,14.92,61.25,343.78,6793117.89,1452506.40,312.40,2.80,"3D",5,"Yes",3.56,3.64,19.00,2,"F"
226143,"02935","W0422","Jämta (2935)",27-8-2007 3:00:54,27-8-2007 4:00:54,14.91,61.24,353.14,6793025.08,1452114.64,321.75,2.00,"3D",6,"Yes",3.56,3.64,21.00,2,"F"
226144,"02935","W0422","Jämta (2935)",27-8-2007 3:31:09,27-8-2007 4:31:09,14.91,61.24,355.04,6793039.95,1452141.96,323.65,2.20,"3D",6,"Yes",3.56,3.64,20.00,2,"F"
226145,"02935","W0422","Jämta (2935)",27-8-2007 4:01:11,27-8-2007 5:01:11,14.91,61.25,352.75,6793072.97,1452160.83,321.36,4.20,"3D",5,"Yes",3.56,3.64,20.00,2,"F"
226146,"02935","W0422","Jämta (2935)",27-8-2007 4:31:08,27-8-2007 5:31:08,14.90,61.25,398.24,6793180.07,1451646.85,366.82,4.60,"3D",5,"Yes",3.56,3.64,21.00,2,"F"
226147,"02935","W0422","Jämta (2935)",27-8-2007 5:00:20,27-8-2007 6:00:20,14.90,61.25,401.70,6793238.74,1451610.08,370.28,6.00,"3D",5,"Yes",3.58,3.64,22.00,2,"F"
226148,"02935","W0422","Jämta (2935)",27-8-2007 5:30:30,27-8-2007 6:30:30,14.90,61.25,391.95,6793169.21,1451458.08,360.53,4.60,"3D",5,"Yes",3.58,3.60,22.00,2,"F"
226149,"02935","W0422","Jämta (2935)",27-8-2007 6:01:20,27-8-2007 7:01:20,14.89,61.24,380.25,6793046.65,1451338.87,348.83,3.80,"3D",5,"Yes",3.56,3.60,23.00,2,"F"
226150,"02935","W0422","Jämta (2935)",27-8-2007 6:31:52,27-8-2007 7:31:52,14.89,61.25,409.49,6793122.41,1451028.94,378.05,23.60,"3D",4,"No",3.54,3.60,23.00,2,"F"
226151,"02935","W0422","Jämta (2935)",27-8-2007 7:01:54,27-8-2007 8:01:54,14.89,61.25,427.38,6793593.92,1450963.94,395.92,3.40,"3D",6,"Yes",3.54,3.60,23.00,2,"F"
226152,"02935","W0422","Jämta (2935)",27-8-2007 7:31:12,27-8-2007 8:31:12,14.89,61.25,427.37,6793874.72,1451109.36,395.91,4.80,"3D",5,"Yes",3.56,3.58,24.00,2,"F"
226154,"02935","W0422","Jämta (2935)",27-8-2007 8:30:32,27-8-2007 9:30:32,14.89,61.25,427.07,6793820.32,1451171.70,395.61,2.40,"3D",5,"Yes",3.56,3.60,27.00,2,"F"
226155,"02935","W0422","Jämta (2935)",27-8-2007 9:00:36,27-8-2007 10:00:36,14.89,61.25,432.26,6793902.41,1451168.55,400.80,2.80,"3D",5,"Yes",3.58,3.60,27.00,2,"F"
226156,"02935","W0422","Jämta (2935)",27-8-2007 9:30:40,27-8-2007 10:30:40,14.89,61.25,434.64,6793928.03,1451107.11,403.18,5.40,"3D",5,"Yes",3.58,3.60,27.00,2,"F"
226157,"02935","W0422","Jämta (2935)",27-8-2007 10:00:55,27-8-2007 11:00:55,14.89,61.25,435.17,6793920.82,1451108.37,403.71,3.40,"3D",6,"Yes",3.58,3.60,28.00,2,"F"
226158,"02935","W0422","Jämta (2935)",27-8-2007 10:30:40,27-8-2007 11:30:40,14.89,61.25,457.94,6793939.58,1451111.14,426.48,6.80,"3D",5,"Yes",3.58,3.60,27.00,2,"F"
226159,"02935","W0422","Jämta (2935)",27-8-2007 11:00:53,27-8-2007 12:00:53,14.89,61.25,449.31,6793938.63,1451114.09,417.85,3.00,"3D",5,"Yes",3.58,3.60,26.00,2,"F"
226160,"02935","W0422","Jämta (2935)",27-8-2007 11:30:41,27-8-2007 12:30:41,14.89,61.25,446.73,6793935.02,1451113.52,415.27,4.80,"3D",6,"Yes",3.60,3.60,27.00,2,"F"
226163,"02935","W0422","Jämta (2935)",27-8-2007 13:00:56,27-8-2007 14:00:56,14.89,61.25,446.07,6793934.17,1451111.32,414.61,5.40,"3D",5,"Yes",3.58,3.60,29.00,2,"F"
226164,"02935","W0422","Jämta (2935)",27-8-2007 13:30:25,27-8-2007 14:30:25,14.89,61.25,463.35,6793935.97,1451109.55,431.89,3.20,"3D",5,"Yes",3.60,3.60,30.00,2,"F"
226165,"02935","W0422","Jämta (2935)",27-8-2007 14:00:42,27-8-2007 15:00:42,14.89,61.25,464.22,6793955.12,1451114.19,432.76,8.00,"3D",4,"No",3.58,3.60,30.00,2,"F"
226166,"02935","W0422","Jämta (2935)",27-8-2007 14:30:54,27-8-2007 15:30:54,14.89,61.25,457.64,6794015.09,1450955.49,426.17,2.40,"3D",7,"Yes",3.58,3.60,27.00,2,"F"
226167,"02935","W0422","Jämta (2935)",27-8-2007 15:00:17,27-8-2007 16:00:17,14.89,61.25,451.32,6794005.83,1450955.04,419.85,2.60,"3D",7,"Yes",3.60,3.60,25.00,2,"F"
226168,"02935","W0422","Jämta (2935)",27-8-2007 15:30:30,27-8-2007 16:30:30,14.89,61.25,466.16,6794109.99,1451089.01,434.69,3.00,"3D",5,"Yes",3.60,3.60,24.00,2,"F"
226169,"02935","W0422","Jämta (2935)",27-8-2007 16:00:19,27-8-2007 17:00:19,14.89,61.25,469.36,6794128.61,1451125.40,437.89,2.40,"3D",7,"Yes",3.60,3.60,23.00,2,"F"
226170,"02935","W0422","Jämta (2935)",27-8-2007 16:30:40,27-8-2007 17:30:40,14.89,61.26,473.02,6794188.96,1451091.10,441.55,2.60,"3D",7,"Yes",3.58,3.60,24.00,2,"F"
226171,"02935","W0422","Jämta (2935)",27-8-2007 17:00:24,27-8-2007 18:00:24,14.89,61.25,462.29,6794120.36,1451150.22,430.82,3.80,"3D",6,"Yes",3.60,3.60,24.00,2,"F"
226172,"02935","W0422","Jämta (2935)",27-8-2007 17:30:32,27-8-2007 18:30:32,14.89,61.25,468.91,6794116.16,1451331.05,437.45,2.40,"3D",5,"Yes",3.56,3.60,23.00,2,"F"
226173,"02935","W0422","Jämta (2935)",27-8-2007 18:00:23,27-8-2007 19:00:23,14.90,61.26,466.97,6794367.61,1451602.33,435.51,4.40,"3D",5,"Yes",3.58,3.60,21.00,2,"F"
226174,"02935","W0422","Jämta (2935)",27-8-2007 18:30:47,27-8-2007 19:30:47,14.89,61.26,467.62,6794393.95,1451416.71,436.15,2.20,"2D",4,"No",3.56,3.60,21.00,2,"F"
226175,"02935","W0422","Jämta (2935)",27-8-2007 19:01:09,27-8-2007 20:01:09,14.89,61.26,480.12,6794427.28,1451419.22,448.65,12.00,"3D",4,"No",3.56,3.58,20.00,2,"F"
226176,"02935","W0422","Jämta (2935)",27-8-2007 19:31:11,27-8-2007 20:31:11,14.89,61.26,482.25,6794540.25,1451391.94,450.78,3.40,"3D",5,"Yes",3.56,3.58,20.00,2,"F"
226177,"02935","W0422","Jämta (2935)",27-8-2007 20:00:26,27-8-2007 21:00:26,14.90,61.26,471.83,6794390.41,1451568.95,440.37,2.80,"3D",5,"Yes",3.58,3.58,21.00,2,"F"
226178,"02935","W0422","Jämta (2935)",27-8-2007 20:30:39,27-8-2007 21:30:39,14.89,61.26,480.59,6794395.04,1451431.93,449.12,2.80,"3D",5,"Yes",3.56,3.58,21.00,2,"F"
226179,"02935","W0422","Jämta (2935)",27-8-2007 21:02:07,27-8-2007 22:02:07,14.89,61.26,475.84,6794614.20,1451401.75,444.36,4.40,"3D",5,"Yes",3.54,3.58,22.00,2,"F"
226180,"02935","W0422","Jämta (2935)",27-8-2007 21:31:02,27-8-2007 22:31:02,14.89,61.26,475.22,6794621.55,1451403.66,443.74,7.20,"3D",6,"Yes",3.56,3.58,26.00,2,"F"
226181,"02935","W0422","Jämta (2935)",27-8-2007 22:00:42,27-8-2007 23:00:42,14.89,61.26,472.80,6794623.95,1451399.37,441.32,4.20,"3D",6,"Yes",3.56,3.58,26.00,2,"F"
226182,"02935","W0422","Jämta (2935)",27-8-2007 22:33:06,27-8-2007 23:33:06,14.89,61.26,471.82,6794608.93,1451411.34,440.34,3.40,"2D",3,"No",3.54,3.60,26.00,2,"F"
226186,"02935","W0422","Jämta (2935)",28-8-2007 0:31:14,28-8-2007 1:31:14,14.89,61.26,467.07,6794607.44,1451392.90,435.59,2.40,"3D",6,"Yes",3.56,3.62,24.00,2,"F"
226187,"02935","W0422","Jämta (2935)",28-8-2007 1:01:31,28-8-2007 2:01:31,14.89,61.26,469.53,6794613.24,1451401.29,438.05,3.00,"3D",5,"Yes",3.56,3.62,22.00,2,"F"
226188,"02935","W0422","Jämta (2935)",28-8-2007 1:30:41,28-8-2007 2:30:41,14.89,61.26,475.30,6794359.14,1451416.44,443.83,2.20,"3D",6,"Yes",3.56,3.64,22.00,2,"F"
226189,"02935","W0422","Jämta (2935)",28-8-2007 2:00:12,28-8-2007 3:00:12,14.90,61.26,461.38,6794365.96,1451556.96,429.92,3.00,"3D",6,"Yes",3.58,3.64,20.00,2,"F"
226190,"02935","W0422","Jämta (2935)",28-8-2007 2:31:28,28-8-2007 3:31:28,14.90,61.26,430.41,6794510.45,1451961.19,398.96,2.60,"3D",5,"Yes",3.56,3.64,20.00,2,"F"
226191,"02935","W0422","Jämta (2935)",28-8-2007 3:01:22,28-8-2007 4:01:22,14.91,61.26,398.56,6794425.16,1452255.60,367.12,6.00,"3D",4,"No",3.54,3.64,22.00,2,"F"
226192,"02935","W0422","Jämta (2935)",28-8-2007 3:31:08,28-8-2007 4:31:08,14.91,61.25,396.31,6793700.40,1452171.68,364.90,14.80,"3D",5,"No",3.54,3.64,22.00,2,"F"
226193,"02935","W0422","Jämta (2935)",28-8-2007 4:01:59,28-8-2007 5:01:59,14.91,61.25,395.91,6793077.61,1452150.20,364.52,3.60,"2D",3,"No",3.54,3.64,23.00,2,"F"
226194,"02935","W0422","Jämta (2935)",28-8-2007 4:32:21,28-8-2007 5:32:21,14.91,61.24,395.69,6792710.69,1452099.74,364.31,3.20,"2D",3,"No",3.54,3.64,22.00,2,"F"
226195,"02935","W0422","Jämta (2935)",28-8-2007 5:00:53,28-8-2007 6:00:53,14.91,61.24,365.55,6792603.56,1452093.67,334.17,5.80,"3D",5,"Yes",3.56,3.64,24.00,2,"F"
226196,"02935","W0422","Jämta (2935)",28-8-2007 5:30:36,28-8-2007 6:30:36,14.91,61.24,328.13,6792582.50,1452083.91,296.75,4.40,"3D",5,"Yes",3.56,3.60,23.00,2,"F"
226197,"02935","W0422","Jämta (2935)",28-8-2007 6:00:54,28-8-2007 7:00:54,14.91,61.24,326.65,6792542.23,1452337.83,295.28,4.40,"3D",5,"Yes",3.56,3.60,24.00,2,"F"
226198,"02935","W0422","Jämta (2935)",28-8-2007 6:30:34,28-8-2007 7:30:34,14.91,61.24,323.56,6792541.63,1452338.08,292.19,7.00,"3D",5,"Yes",3.58,3.60,25.00,2,"F"
226199,"02935","W0422","Jämta (2935)",28-8-2007 7:01:22,28-8-2007 8:01:22,14.91,61.24,321.91,6792542.48,1452343.70,290.54,23.20,"3D",4,"No",3.56,3.60,23.00,2,"F"
226200,"02935","W0422","Jämta (2935)",28-8-2007 7:31:29,28-8-2007 8:31:29,14.91,61.24,312.42,6792545.35,1452333.17,281.05,17.00,"3D",4,"No",3.56,3.60,25.00,2,"F"
226201,"02935","W0422","Jämta (2935)",28-8-2007 8:00:47,28-8-2007 9:00:47,14.91,61.24,327.55,6792532.14,1452348.71,296.18,3.00,"3D",5,"Yes",3.56,3.60,23.00,2,"F"
226202,"02935","W0422","Jämta (2935)",28-8-2007 8:30:49,28-8-2007 9:30:49,14.91,61.24,332.66,6792531.16,1452345.74,301.29,2.20,"3D",6,"Yes",3.58,3.60,24.00,2,"F"
226203,"02935","W0422","Jämta (2935)",28-8-2007 9:00:41,28-8-2007 10:00:41,14.91,61.24,325.30,6792532.13,1452344.85,293.93,3.40,"3D",5,"Yes",3.58,3.60,25.00,2,"F"
226204,"02935","W0422","Jämta (2935)",28-8-2007 9:30:48,28-8-2007 10:30:48,14.91,61.24,329.42,6792532.86,1452349.69,298.05,4.00,"3D",5,"Yes",3.58,3.60,24.00,2,"F"
226205,"02935","W0422","Jämta (2935)",28-8-2007 10:00:37,28-8-2007 11:00:37,14.91,61.24,329.56,6792534.78,1452343.92,298.19,7.00,"3D",5,"Yes",3.60,3.60,25.00,2,"F"
226206,"02935","W0422","Jämta (2935)",28-8-2007 10:30:56,28-8-2007 11:30:56,14.91,61.24,327.91,6792529.48,1452342.82,296.54,5.80,"3D",5,"Yes",3.58,3.60,26.00,2,"F"
226207,"02935","W0422","Jämta (2935)",28-8-2007 11:00:49,28-8-2007 12:00:49,14.91,61.24,336.79,6792525.74,1452343.86,305.42,3.00,"3D",5,"Yes",3.58,3.60,26.00,2,"F"
226208,"02935","W0422","Jämta (2935)",28-8-2007 11:30:54,28-8-2007 12:30:54,14.91,61.24,330.82,6792530.33,1452348.89,299.45,4.60,"3D",6,"Yes",3.58,3.60,25.00,2,"F"
226209,"02935","W0422","Jämta (2935)",28-8-2007 12:00:45,28-8-2007 13:00:45,14.91,61.24,319.63,6792536.23,1452344.51,288.26,4.80,"3D",5,"Yes",3.58,3.60,25.00,2,"F"
226210,"02935","W0422","Jämta (2935)",28-8-2007 12:31:07,28-8-2007 13:31:07,14.91,61.24,323.11,6792531.91,1452349.22,291.74,2.20,"3D",6,"Yes",3.58,3.60,25.00,2,"F"
226211,"02935","W0422","Jämta (2935)",28-8-2007 13:00:54,28-8-2007 14:00:54,14.91,61.24,316.56,6792527.21,1452348.90,285.19,2.60,"3D",6,"Yes",3.58,3.60,25.00,2,"F"
226212,"02935","W0422","Jämta (2935)",28-8-2007 13:30:50,28-8-2007 14:30:50,14.91,61.24,330.81,6792522.24,1452333.38,299.44,3.00,"3D",6,"Yes",3.60,3.60,26.00,2,"F"
226213,"02935","W0422","Jämta (2935)",28-8-2007 14:00:13,28-8-2007 15:00:13,14.91,61.24,344.21,6792582.15,1452094.22,312.83,5.20,"3D",5,"Yes",3.60,3.60,28.00,2,"F"
226214,"02935","W0422","Jämta (2935)",28-8-2007 14:30:46,28-8-2007 15:30:46,14.91,61.24,333.91,6792612.62,1452151.89,302.53,2.80,"3D",5,"Yes",3.58,3.60,27.00,2,"F"
226215,"02935","W0422","Jämta (2935)",28-8-2007 15:00:37,28-8-2007 16:00:37,14.91,61.24,328.32,6792641.82,1452128.71,296.94,3.60,"3D",6,"Yes",3.60,3.60,26.00,2,"F"
226216,"02935","W0422","Jämta (2935)",28-8-2007 15:31:04,28-8-2007 16:31:04,14.91,61.24,327.30,6792633.63,1452409.21,295.93,9.20,"3D",5,"Yes",3.58,3.60,26.00,2,"F"
226217,"02935","W0422","Jämta (2935)",28-8-2007 16:00:54,28-8-2007 17:00:54,14.91,61.24,327.12,6792592.03,1452435.26,295.75,3.60,"3D",6,"Yes",3.58,3.60,26.00,2,"F"
226218,"02935","W0422","Jämta (2935)",28-8-2007 16:30:36,28-8-2007 17:30:36,14.91,61.24,343.15,6792450.77,1452418.94,311.79,4.20,"3D",5,"Yes",3.60,3.60,25.00,2,"F"
226219,"02935","W0422","Jämta (2935)",28-8-2007 17:00:34,28-8-2007 18:00:34,14.91,61.24,332.27,6792441.51,1452418.04,300.91,3.20,"3D",6,"Yes",3.60,3.60,25.00,2,"F"
226220,"02935","W0422","Jämta (2935)",28-8-2007 17:31:04,28-8-2007 18:31:04,14.91,61.24,318.47,6792212.51,1452000.69,287.10,2.80,"3D",5,"Yes",3.56,3.60,24.00,2,"F"
226221,"02935","W0422","Jämta (2935)",28-8-2007 18:02:10,28-8-2007 19:02:10,14.89,61.24,320.70,6791988.77,1451348.98,289.31,2.80,"2D",4,"No",3.54,3.60,24.00,2,"F"
226222,"02935","W0422","Jämta (2935)",28-8-2007 18:30:41,28-8-2007 19:30:41,14.89,61.24,319.46,6792292.26,1451064.12,288.05,6.00,"3D",5,"Yes",3.56,3.58,23.00,2,"F"
226223,"02935","W0422","Jämta (2935)",28-8-2007 19:00:50,28-8-2007 20:00:50,14.89,61.24,323.07,6792210.97,1451053.88,291.67,3.60,"3D",5,"Yes",3.56,3.58,22.00,2,"F"
226224,"02935","W0422","Jämta (2935)",28-8-2007 19:30:47,28-8-2007 20:30:47,14.87,61.24,315.37,6792235.99,1450128.75,283.93,2.60,"3D",6,"Yes",3.56,3.58,22.00,2,"F"
226225,"02935","W0422","Jämta (2935)",28-8-2007 20:00:49,28-8-2007 21:00:49,14.87,61.24,317.88,6792877.51,1450013.39,286.42,3.20,"3D",6,"Yes",3.56,3.58,22.00,2,"F"
226226,"02935","W0422","Jämta (2935)",28-8-2007 20:30:31,28-8-2007 21:30:31,14.87,61.24,350.87,6793058.75,1450000.11,319.40,2.60,"3D",6,"Yes",3.56,3.58,21.00,2,"F"
226227,"02935","W0422","Jämta (2935)",28-8-2007 21:00:53,28-8-2007 22:00:53,14.87,61.25,351.02,6793498.66,1449899.45,319.53,2.60,"3D",6,"Yes",3.56,3.58,21.00,2,"F"
226228,"02935","W0422","Jämta (2935)",28-8-2007 21:32:05,28-8-2007 22:32:05,14.85,61.25,349.05,6793545.94,1449033.11,317.53,2.00,"3D",5,"Yes",3.54,3.58,22.00,2,"F"
226229,"02935","W0422","Jämta (2935)",28-8-2007 22:01:10,28-8-2007 23:01:10,14.84,61.25,348.00,6793773.76,1448375.47,316.44,2.40,"2D",4,"No",3.54,3.58,22.00,2,"F"
226230,"02935","W0422","Jämta (2935)",28-8-2007 22:31:28,28-8-2007 23:31:28,14.84,61.25,401.95,6793991.70,1448361.36,370.39,7.00,"3D",4,"No",3.54,3.60,22.00,2,"F"
226231,"02935","W0422","Jämta (2935)",28-8-2007 23:00:48,29-8-2007 0:00:48,14.84,61.25,402.27,6794111.94,1448631.98,370.71,3.00,"3D",5,"Yes",3.54,3.60,22.00,2,"F"
226232,"02935","W0422","Jämta (2935)",28-8-2007 23:30:49,29-8-2007 0:30:49,14.85,61.25,394.39,6794112.65,1448854.30,362.84,5.40,"3D",5,"Yes",3.56,3.60,20.00,2,"F"
226233,"02935","W0422","Jämta (2935)",29-8-2007 0:00:11,29-8-2007 1:00:11,14.85,61.25,405.07,6794113.87,1448861.54,373.52,2.80,"3D",6,"Yes",3.58,3.60,19.00,2,"F"
226234,"02935","W0422","Jämta (2935)",29-8-2007 0:30:24,29-8-2007 1:30:24,14.85,61.25,392.40,6794111.86,1448872.00,360.85,4.80,"3D",5,"Yes",3.58,3.62,19.00,2,"F"
226235,"02935","W0422","Jämta (2935)",29-8-2007 1:00:33,29-8-2007 2:00:33,14.85,61.25,396.02,6794115.80,1448862.14,364.47,2.00,"3D",5,"Yes",3.58,3.62,22.00,2,"F"
